nom répertoire photo|adresse site|Nom 1|Nom3|Nom 2|Nom latin|Nom latin2|Nom anglais|Ordre:famille|Fleur en groupe/Fleur isolée|Inflorescence|Fleur/sans fleur|Couleur de la fleur|Couleur 2|Aspect de la fleur|Particularité|Aspect réformé|Nombre de pétales, tépales ou lobes|Forme de la fleur Régulière/Irrégulière|Type de feuille|disposition des feuilles|Tige pubescente/glabre/épine|Feuille pubescente 1/ Feuille pubescente 2/Feuille glabre|FIN
||Renoncule flammette|||Ranunculus flammula||lesser spearwort|Ranunculaceae||solitaire||jaune||||PSER|5||simple entière|alternes|glabre, pubescente|glabre|
||Renoncule rampante|||Ranunculus repens||creeping buttercup|Ranunculaceae||solitaire||jaune||||PSER|5||composée|à la base|pubescente|glabre, pubescente1|
||Renoncule sarde||Sardonie|Ranunculus sardous||hairy buttercup|Ranunculaceae||groupe||jaune||||PSER|5, 6||divisée, composée|alternes|pubescente|pubescente2|
||Renoncule tête d'or|||Ranunculus auricomus||Goldilocks Buttercup|Ranunculaceae||solitaire||jaune||||PSER|5||simple dentée|alternes|pubescente|glabre, pubescente1|
||Renouée des oiseaux||Trainasse|Polygonum aviculare||common knotgrass|Polygonaceae||groupe||blanc||||PSER|5||simple entière|alternes|glabre|glabre|
||Renouée du Japon|Reynoutre du Japon|Renouée à feuilles pointues|Reynoutria japonica|Fallopia japonica|Japanese knotweed|Polygonaceae||groupe||blanc|||tachetée|PSER, PSLE|5||simple entière|alternes|glabre|glabre|
||Renouée persicaire|Pied rouge|Persicaire|Polygonum persicaria||lady's thumb|Polygonaceae||groupe||blanc|rose|||PSER|5||simple entière|alternes|glabre, pubescente|pubescente1|
||Réséda jaunâtre|Gaude|Réséda des teinturiers|Reseda luteola||dyer's rocket|Resedaceae||groupe||jaune|vert|||PSI|4||simple entière|alternes|glabre|glabre|
||Réséda jaune|Réséda bâtard|Réséda sauvage|Reseda lutea||wild mignonette|Resedaceae||groupe||jaune|blanc|||PSI|4||divisée|alternes|glabre|glabre|
||Rhinanthe à petites fleurs|Petit rhinante|Petite cocriste|Rhinanthus minor||Yellow rattle|Scrofulariaceae||groupe||jaune||||PSLI|5||simple dentée|opposées|glabre|glabre|
||Rhinanthe velu||Rhinanthe crête-de-coq|Rhinanthus alectorolophus||Greater Yellow Rattle|Scrofulariaceae||groupe||jaune|||tachetée|PSLI|5||simple dentée|opposées|pubescente|pubescente2|
||Rorippe amphibie||Cresson amphibie|Rorippa amphibia||great yellowcress|Brassicaceae||groupe||jaune||||PSER|4||divisée, simple entière|alternes|glabre, pubescente|glabre|
||Rorippe des bois|Rorippe sylvestre|Cresson des bois|Rorippa sylvestris||Creeping Yellowcress|Brassicaceae||groupe||jaune||||PSER|4||divisée, composée|alternes|glabre, pubescente|glabre|
||Rorippe des marais||Cresson des marais|Rorippa palustris||bog yellowcress|Brassicaceae||groupe||jaune||||PSER|4||divisée|alternes|pubescente|pubescente1|
||Rorippe des Pyrénées||Cresson des Pyrénées|Rorippa stylosa|||Brassicaceae||groupe||jaune||||PSER|4||divisée, composée|alternes|pubescente|glabre, pubescente2|
||Sainfoin|Sainfoin à feuilles de vesce|Esparcette|Onobrychis viciifolia||common sainfoin|Fabaceae||groupe||rose|||papillon, tachetée|PSI|5||composée|alternes|pubescente|pubescente1|
||Salsifis des prés|||Tragopogon pratensis||Meadow Salsify|Asteraceae||solitaire||jaune||||CLOT|>10||simple entière|alternes|glabre|glabre|
||Sanicle||Herbe de Saint-Laurent|Sanicula europaea||sanicle|Apiaceae||groupe||blanc||||PSER|5||divisée|à la base|glabre|glabre|
||Saponaire officinale|||Saponaria officinalis||common soapwort|Caryophyllaceae||groupe||rose||||PSER|5||simple entière|opposées|glabre, pubescente|glabre|
||Sauge des prés||Sauge commune|Salvia pratensis||meadow sage|Lamiaceae||groupe||bleu||||PSLI|4, 5||simple dentée|opposées, à la base|pubescente|pubescente1|
||Saxifrage à trois doigts|Petite saxifrage|Perce-pierre|Saxifraga tridactylites||rue-leaved saxifrage|Saxifragaceae||groupe, solitaire||blanc||||PSER|5||divisée|alternes|pubescente|pubescente2|
||Saxifrage granulée||Saxifrage à bulbilles|Saxifraga granulata||meadow saxifrage|Saxifragaceae||groupe||blanc||||PSER|5||divisée, simple dentée|alternes|pubescente|pubescente2|
||Scabieuse colombaire|||Scabiosa columbaria||small scabious|Dipsacaceae||solitaire||bleu||||CLOT|>10||divisée, simple dentée|opposées|glabre, pubescente|pubescente2|
||Sceau de Salomon commun||Sceau de Salomon multiflore|Polygonatum multiflorum||Solomon's seal|Convallariaceae, Asparagaceae||groupe||blanc||||PSLE|6||simple entière|alternes|glabre|glabre|
||Scrofulaire aquatique|Scrofulaire à oreillettes|Scrofulaire de Balbis|Scrophularia auriculata||water figwort|Scrofulariaceae||groupe||rose|marron|groupe||PSLI|5||simple dentée|opposées|glabre, pubescente|glabre|
||Scrofulaire des chiens|||Scrophularia canina||Dog Figwort|Scrofulariaceae||groupe||rose|marron||tachetée|PSLI|5||divisée|alternes|glabre, pubescente|glabre|
||Scrofulaire noueuse|||Scrophularia nodosa||Common figwort|Scrofulariaceae||groupe||vert|marron||tachetée|PSLI|5||simple dentée|opposées|glabre|glabre|
||Scutellaire toque|Tertianaire|Grande toque|Scutellaria galericulata||Common skullcap|Lamiaceae||groupe||bleu||||PSLI|5||simple dentée|opposées|pubescente|pubescente1|
||Séneçon commun|||Senecio vulgaris||common groundsel|Asteraceae||groupe||jaune||||CLOT|>10||divisée|alternes|pubescente|pubescente2|
||Séneçon du Cap||Séneçon de Mazamet|Senecio inaequidens||South African ragwort|Asteraceae||groupe||jaune||||CTL|>10||simple dentée|alternes|glabre|pubescente2|
||Séneçon jacobée||Séneçon de Jacob|Senecio jacobaea||common ragwort|Asteraceae||groupe||jaune||||CTL|>10||divisée|alternes|glabre, pubescente|glabre, pubescente2|
||Silène blanc|Lychnis dioïque|Compagnon blanc|Silene latifolia||white campion|Caryophyllaceae||groupe||blanc|||échancré|PSER|5||simple entière|opposées|pubescente|pubescente2|
||Silène conique|||Silene conica||sand catchfly|Caryophyllaceae||groupe||rose|||échancré|PSER|5||simple entière|opposées|pubescente|pubescente2|
||Silène dioïque||Compagnon rouge|Silene dioica||red campion|Caryophyllaceae||groupe||rose|||échancré|PSER|5||simple entière|opposées|pubescente|pubescente2|
||Silène enflé||Silène commun|Silene vulgaris||bladder campion|Caryophyllaceae||groupe||blanc|||échancré|PSER|5||simple entière|opposées|glabre|glabre|
||Silène fleur de coucou||Lychnis fleur de coucou|Silene flos-cuculi|Lychnis flos-cuculi|Ragged Robin|Caryophyllaceae||groupe||rose|||échancré|PSER|5||simple entière|opposées|pubescente|glabre|
||Silène oreille|||Silene otites||Spanish catchfly|Caryophyllaceae||groupe||jaune|blanc|||PSER|5||simple entière|opposées, à la base|pubescente|pubescente2|
||Silène penché|||Silene nutans||Nottingham catchfly|Caryophyllaceae||groupe||blanc|||échancré|PSER|5||simple entière|opposées|pubescente|pubescente2|
||Silène visqueux|||Viscaria vulgaris|Lychnis viscaria|Sticky Catchfly|Caryophyllaceae||groupe||rose|||échancré|PSER|5||simple entière|opposées|glabre|glabre|
||Sisymbre officinal|Herbe au chantre|Vélar officinal|Sisymbrium officinale||hedge mustard|Brassicaceae||groupe||jaune||||PSER|4||divisée|alternes|pubescente|pubescente2|
||Solidage du Canada||Gerbe d'or|Solidago canadensis||Canada golden-rod|Asteraceae||groupe||jaune||||CTL|>10||simple dentée|alternes|glabre|glabre, pubescente2|
||Solidage verge-d'or||Verge d'or|Solidago virgaurea||European goldenrod|Asteraceae||groupe||jaune||||CTL|>10||simple dentée|alternes|pubescente|pubescente2, pubescente1|
||Spéculaire miroir-de-Vénus|||Spergularia rubra||red sand spurrey|Caryophyllaceae||groupe||rose||||PSER|5||simple entière, autre|verticillées|pubescente|glabre|
||Spergulaire rouge||Miroir-de-Vénus|Legousia speculum-veneris||European Venus' looking glass|Campanulaceae||groupe||bleu||||PSLE|5||simple entière|alternes|glabre, pubescente|pubescente2|
||Stellaire holostée|||Stellaria holostea||greater stitchwort|Caryophyllaceae||groupe||blanc|||échancré|PSER|5||simple entière|opposées|pubescente|pubescente1|
||Stellaire intermédiaire|||Stellaria media||chickweed|Caryophyllaceae||groupe||blanc|||échancré|PSER|5||simple entière|opposées|pubescente|glabre|
||Succise des prés||Mors du diable|Succisa pratensis||Devil's-bit|Dipsacaceae||solitaire||bleu|rose|||CLOT|>10||simple dentée|opposées|pubescente|pubescente2|
||Sucepin||Monotrope sucepin|Monotropa hypopitys||Dutchman's pipe|Ericaceae||groupe||marron||||PSER|4, 5||autre|autre|glabre|glabre|
||Tabouret perfolié||Monnoyère à feuilles embrassantes|Kandis perfoliata|Microthlaspi perfoliatum|claspleaf pennycress|Brassicaceae||groupe||blanc||||PSER|4||simple dentée|alternes|glabre|glabre|
||Tanaisie commune||Barbotine|Tanacetum vulgare||common tansy|Asteraceae||groupe||jaune||||CLOT|>10||composée|alternes|glabre|glabre|
||Thym serpolet||Serpolet|Thymus serpyllum||Wild thyme|Lamiaceae||groupe||rose|||tachetée|PSLI|4, 5||simple entière|opposées|glabre, pubescente|glabre|
||Trèfle blanc|Trèfle de Hollande|Trèfle rampant|Trifolium repens||white clover|Fabaceae||groupe||blanc|||papillon|PSI|5||composée|alternes|glabre|glabre|
||Trèfle des champs||Trèfle pied-de-lièvre|Trifolium arvense||haresfoot clover|Fabaceae||groupe||blanc|rose||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Trèfle des prés|Trèfle rouge|Trèfle commun|Trifolium pratense||red clover|Fabaceae||groupe||rose|||papillon|PSI|5||composée|alternes|glabre|pubescente1|
||Trèfle enterreur||Trèfle souterrain|Trifolium subterraneum||subterranean clover|Fabaceae||groupe||blanc|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Trèfle fraise||Trèfle porte-fraise|Trifolium fragiferum||strawberry clover|Fabaceae||groupe||rose|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Trèfle incarnat|Trèfle de Molineri|Trèfle du Roussillon|Trifolium incarnatum||crimson clover|Fabaceae||groupe||rose|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Trèfle strié|||Trifolium striatum||knotted clover|Fabaceae||groupe||rose|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Tussilage||Pas d'âne|Tussilago farfara||coltsfoot|Asteraceae||solitaire||jaune||||CTL|>10||simple dentée|alternes|pubescente|pubescente2|
||Valériane officinale|Valériane des collines|Valériane à petites feuilles|Valeriana officinalis||Valerian|Valerianaceae||groupe||blanc|rose|||PSLE|5||composée|opposées|pubescente|pubescente1|
||Véronique à écusson|||Veronica scutellata||marsh speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple entière|opposées|glabre|glabre|
||Véronique à feuille de lierre|||Veronica hederifolia||Ivy-leaved Speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple dentée|alternes, opposées|pubescente|pubescente2|
||Véronique à feuilles de serpolet|||Veronica serpyllifolia||thyme-leaved speedwell|Scrofulariaceae, Plantaginaceae||groupe||blanc|||tachetée|PSLI|4||simple dentée|opposées|pubescente|pubescente1|
||Véronique agreste||Véronique rustique|Veronica agrestis||green field-speedwell|Scrofulariaceae, Plantaginaceae||solitaire||blanc|bleu|||PSLI|4||simple dentée|alternes|pubescente|pubescente2|
||Véronique beccabunga|Cresson de cheval|Véronique des ruisseaux|Veronica beccabunga||European speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple dentée|opposées|glabre|glabre|
||Véronique couchée|||Veronica prostrata||sprawling speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple entière|opposées|pubescente|pubescente2|
||Véronique de Perse||Véronique commune|Veronica persica||common field-speedwell|Scrofulariaceae, Plantaginaceae||solitaire||bleu|||tachetée|PSLI|4||simple dentée|alternes, opposées|pubescente|pubescente2|
||Véronique des champs|||Veronica arvensis||corn speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple dentée|opposées|pubescente|pubescente2|
||Véronique des montagnes|||Veronica montana||mountain speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu|||tachetée|PSLI|4||simple dentée|opposées|pubescente|pubescente2|
||Véronique germandrée|||Veronica austriaca||Saw-leaved speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu||||PSLI|4||simple dentée|opposées|pubescente|pubescente2|
||Véronique mouron d'eau||Mouron aquatique|Veronica anagallis-aquatica||water speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu|||tachetée|PSLI|4||simple dentée|opposées|glabre|glabre|
||Véronique officinale|||Veronica officinalis||common speedwel|Scrofulariaceae, Plantaginaceae||groupe||bleu|||tachetée|PSLI|4||simple dentée|opposées|pubescente|pubescente2|
||Véronique petit-chêne|||Veronica chamaedrys||germander speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu|||tachetée|PSLI|4||simple dentée|opposées|pubescente|pubescente2|
||Véronique voyageuse|||Veronica peregrina||American speedwell|Scrofulariaceae, Plantaginaceae||groupe||bleu|blanc|||PSLI|4, 5, 6||simple dentée|opposées|glabre|glabre|
||Vesce cracca|Vesce de Cracovie|Jarosse|Vicia cracca||tufted vetch|Fabaceae||groupe||rose|bleu||cloche, papillon|PSI|5||composée|alternes|pubescente|glabre, pubescente2|
||Vesce cultivée||Vesce commune|Vicia sativa||common vetch|Fabaceae||groupe||rose|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Vesce de Hongrie|||Vicia pannonica||Hungarian vetch|Fabaceae||groupe||blanc|||papillon, tachetée|PSI|5||composée|alternes|pubescente|pubescente2|
||Violette blanche|||Viola alba||white violet|Violaceae||solitaire||blanc|||éperon|PSI|5||simple dentée|à la base|glabre|pubescente2|
||Violette de Rivin||Violette des bois|Viola riviniana||common dog-violet|Violaceae||solitaire||bleu|||éperon, tachetée|PSI|5||simple dentée|alternes, à la base|glabre|pubescente1|
||Violette odorante|||Viola odorata||wood violet|Violaceae||solitaire||bleu|||éperon, tachetée|PSI|5||simple dentée|à la base|pubescente|pubescente1|
||Vipérine commune|||Echium vulgare||Viper's Bugloss|Boraginaceae||groupe||bleu|||tachetée|PSLI|5||simple entière|alternes|pubescente|pubescente2|
||Vulnéraire||Anthyllide vulnéraire|Anthyllis vulneraria||Common kidneyvetch|Fabaceae||groupe||jaune|||papillon|PSI|5||composée|alternes|pubescente|pubescente1|
